row_id,latitude,longitude,date_time,organism_id,geometry,date,time,date_string,year,month_day
1739_34219,22.823023,-109.901733,2020-02-24 14:03:00,,POINT (-109.901733 22.823023),2020-02-24,14:03:00,2020-02-24,2020,02-24
1739_163584,22.867896,-109.957248,2020-02-24 15:48:00,,POINT (-109.957248 22.867896),2020-02-24,15:48:00,2020-02-24,2020,02-24
1739_109175,22.867476,-109.894043,2020-02-24 15:48:00,,POINT (-109.894043 22.867476),2020-02-24,15:48:00,2020-02-24,2020,02-24
1739_263739,22.867476,-109.894043,2020-02-24 16:24:00,https://happywhale.com/individual/115568,POINT (-109.894043 22.867476),2020-02-24,16:24:00,2020-02-24,2020,02-24
1739_21755,36.603169,-121.999483,2020-02-27 12:53:00,,POINT (-121.999483 36.603169),2020-02-27,12:53:00,2020-02-27,2020,02-27
1739_242974,36.603169,-121.999483,2020-02-27 13:03:00,,POINT (-121.999483 36.603169),2020-02-27,13:03:00,2020-02-27,2020,02-27
1739_184549,25.285405,-112.136688,2020-02-27 13:11:00,,POINT (-112.136688 25.285405),2020-02-27,13:11:00,2020-02-27,2020,02-27
1739_178954,25.286265,-112.137687,2020-02-27 13:13:00,https://happywhale.com/individual/115615,POINT (-112.137687 25.286265),2020-02-27,13:13:00,2020-02-27,2020,02-27
1739_24539,25.288517,-112.148202,2020-02-27 13:53:00,,POINT (-112.148202 25.288517),2020-02-27,13:53:00,2020-02-27,2020,02-27
1739_63543,33.500179,-117.963295,2020-02-27 15:23:00,,POINT (-117.963295 33.500179),2020-02-27,15:23:00,2020-02-27,2020,02-27
1739_188806,24.366503,-111.676558,2020-02-28 12:45:00,https://happywhale.com/individual/115569,POINT (-111.676558 24.366503),2020-02-28,12:45:00,2020-02-28,2020,02-28
1739_17637,24.355802,-111.679871,2020-02-28 14:52:00,https://happywhale.com/individual/115600,POINT (-111.679871 24.355802),2020-02-28,14:52:00,2020-02-28,2020,02-28
1739_174908,24.355802,-111.679871,2020-02-28 14:55:00,,POINT (-111.679871 24.355802),2020-02-28,14:55:00,2020-02-28,2020,02-28
1739_258201,24.355802,-111.679871,2020-02-28 14:55:00,https://happywhale.com/individual/115599,POINT (-111.679871 24.355802),2020-02-28,14:55:00,2020-02-28,2020,02-28
1739_204103,24.355802,-111.679871,2020-02-28 14:59:00,,POINT (-111.679871 24.355802),2020-02-28,14:59:00,2020-02-28,2020,02-28
1739_216533,24.355802,-111.679871,2020-02-28 15:06:00,https://happywhale.com/individual/115601,POINT (-111.679871 24.355802),2020-02-28,15:06:00,2020-02-28,2020,02-28
1739_53762,24.355802,-111.679871,2020-02-28 15:17:00,https://happywhale.com/individual/115602,POINT (-111.679871 24.355802),2020-02-28,15:17:00,2020-02-28,2020,02-28
1739_166398,24.355802,-111.679871,2020-02-28 15:18:00,,POINT (-111.679871 24.355802),2020-02-28,15:18:00,2020-02-28,2020,02-28
1739_116044,24.355802,-111.679871,2020-02-28 15:19:00,https://happywhale.com/individual/115603,POINT (-111.679871 24.355802),2020-02-28,15:19:00,2020-02-28,2020,02-28
1739_254112,24.355802,-111.679871,2020-02-28 15:20:00,,POINT (-111.679871 24.355802),2020-02-28,15:20:00,2020-02-28,2020,02-28
1739_53763,24.355802,-111.679871,2020-02-28 15:37:00,,POINT (-111.679871 24.355802),2020-02-28,15:37:00,2020-02-28,2020,02-28
1739_82789,24.355802,-111.679871,2020-02-28 15:38:00,,POINT (-111.679871 24.355802),2020-02-28,15:38:00,2020-02-28,2020,02-28
1739_82790,24.355802,-111.679871,2020-02-28 15:52:00,,POINT (-111.679871 24.355802),2020-02-28,15:52:00,2020-02-28,2020,02-28
1739_172112,25.264891,-112.104176,2020-02-29 08:45:00,https://happywhale.com/individual/115570,POINT (-112.104176 25.264891),2020-02-29,08:45:00,2020-02-29,2020,02-29
1739_242952,22.806567,-109.901733,2020-02-29 13:26:00,https://happywhale.com/individual/115571,POINT (-109.901733 22.806567),2020-02-29,13:26:00,2020-02-29,2020,02-29
1739_875,22.806567,-109.901733,2020-02-29 13:31:00,https://happywhale.com/individual/115572,POINT (-109.901733 22.806567),2020-02-29,13:31:00,2020-02-29,2020,02-29
1739_176681,33.43,-117.7,2020-02-29 14:53:00,,POINT (-117.7 33.43),2020-02-29,14:53:00,2020-02-29,2020,02-29
1739_67672,22.760986,-109.890747,2020-03-01 12:47:00,,POINT (-109.890747 22.760986),2020-03-01,12:47:00,2020-03-01,2020,03-01
1739_59362,25.282483,-112.120033,2020-03-02 13:16:00,https://happywhale.com/individual/115614,POINT (-112.120033 25.282483),2020-03-02,13:16:00,2020-03-02,2020,03-02
1739_41108,25.283962,-112.131323,2020-03-02 13:46:00,https://happywhale.com/individual/118757,POINT (-112.131323 25.283962),2020-03-02,13:46:00,2020-03-02,2020,03-02
1739_99385,25.28623,-112.139168,2020-03-02 14:14:00,,POINT (-112.139168 25.28623),2020-03-02,14:14:00,2020-03-02,2020,03-02
1739_247254,26.762778,-113.243122,2020-03-03 13:06:00,,POINT (-113.243122 26.762778),2020-03-03,13:06:00,2020-03-03,2020,03-03
1739_213807,26.762778,-113.243122,2020-03-03 13:06:00,,POINT (-113.243122 26.762778),2020-03-03,13:06:00,2020-03-03,2020,03-03
1739_188781,36.606916,-122.002981,2020-03-03 14:01:00,,POINT (-122.002981 36.606916),2020-03-03,14:01:00,2020-03-03,2020,03-03
1739_117492,25.264724,-112.1105,2020-03-03 15:29:00,,POINT (-112.1105 25.264724),2020-03-03,15:29:00,2020-03-03,2020,03-03
1739_57901,25.264724,-112.1105,2020-03-03 15:29:00,,POINT (-112.1105 25.264724),2020-03-03,15:29:00,2020-03-03,2020,03-03
1739_21775,25.264724,-112.1105,2020-03-03 15:30:00,,POINT (-112.1105 25.264724),2020-03-03,15:30:00,2020-03-03,2020,03-03
1739_104948,25.264724,-112.1105,2020-03-03 16:09:00,,POINT (-112.1105 25.264724),2020-03-03,16:09:00,2020-03-03,2020,03-03
1739_172130,24.530439,-112.031731,2020-03-04 08:48:00,,POINT (-112.031731 24.530439),2020-03-04,08:48:00,2020-03-04,2020,03-04
1739_34267,24.551183,-111.973381,2020-03-04 11:42:00,,POINT (-111.973381 24.551183),2020-03-04,11:42:00,2020-03-04,2020,03-04
1739_184528,24.543019,-112.008444,2020-03-04 11:58:00,,POINT (-112.008444 24.543019),2020-03-04,11:58:00,2020-03-04,2020,03-04
1739_38350,24.365404,-111.685913,2020-03-04 17:15:00,,POINT (-111.685913 24.365404),2020-03-04,17:15:00,2020-03-04,2020,03-04
1739_24538,24.365404,-111.685913,2020-03-04 17:16:00,,POINT (-111.685913 24.365404),2020-03-04,17:16:00,2020-03-04,2020,03-04
1739_183068,24.365404,-111.685913,2020-03-04 17:21:00,,POINT (-111.685913 24.365404),2020-03-04,17:21:00,2020-03-04,2020,03-04
1739_183067,24.365404,-111.685913,2020-03-04 17:31:00,https://happywhale.com/individual/115604,POINT (-111.685913 24.365404),2020-03-04,17:31:00,2020-03-04,2020,03-04
1739_162185,24.365404,-111.685913,2020-03-04 17:35:00,https://happywhale.com/individual/115605,POINT (-111.685913 24.365404),2020-03-04,17:35:00,2020-03-04,2020,03-04
1739_95238,24.365404,-111.685913,2020-03-04 17:36:00,,POINT (-111.685913 24.365404),2020-03-04,17:36:00,2020-03-04,2020,03-04
1739_124413,24.365404,-111.685913,2020-03-04 17:37:00,https://happywhale.com/individual/115606,POINT (-111.685913 24.365404),2020-03-04,17:37:00,2020-03-04,2020,03-04
1739_20346,24.365404,-111.685913,2020-03-04 17:56:00,https://happywhale.com/individual/115607,POINT (-111.685913 24.365404),2020-03-04,17:56:00,2020-03-04,2020,03-04
1739_95239,24.365404,-111.685913,2020-03-04 18:12:00,https://happywhale.com/individual/115608,POINT (-111.685913 24.365404),2020-03-04,18:12:00,2020-03-04,2020,03-04
1739_234738,36.730454,-122.045664,2020-03-05 03:42:00,,POINT (-122.045664 36.730454),2020-03-05,03:42:00,2020-03-05,2020,03-05
1739_30103,24.560118,-112.009239,2020-03-05 09:53:00,,POINT (-112.009239 24.560118),2020-03-05,09:53:00,2020-03-05,2020,03-05
1739_243006,24.592531,-112.033122,2020-03-05 09:54:00,,POINT (-112.033122 24.592531),2020-03-05,09:54:00,2020-03-05,2020,03-05
1739_255497,36.677682,-121.914088,2020-03-08 14:49:00,,POINT (-121.914088 36.677682),2020-03-08,14:49:00,2020-03-08,2020,03-08
1739_34265,36.52826,-122.040392,2020-03-10 10:20:00,,POINT (-122.040392 36.52826),2020-03-10,10:20:00,2020-03-10,2020,03-10
1739_201281,36.52826,-122.040392,2020-03-10 10:21:00,,POINT (-122.040392 36.52826),2020-03-10,10:21:00,2020-03-10,2020,03-10
1739_209677,26.8,-113.2,2020-03-10 13:10:00,,POINT (-113.2 26.8),2020-03-10,13:10:00,2020-03-10,2020,03-10
1739_209676,24.360004,-111.683716,2020-03-11 12:21:00,https://happywhale.com/individual/115609,POINT (-111.683716 24.360004),2020-03-11,12:21:00,2020-03-11,2020,03-11
1739_66242,24.360004,-111.683716,2020-03-11 12:32:00,,POINT (-111.683716 24.360004),2020-03-11,12:32:00,2020-03-11,2020,03-11
1739_41107,24.360004,-111.683716,2020-03-11 12:55:00,https://happywhale.com/individual/115610,POINT (-111.683716 24.360004),2020-03-11,12:55:00,2020-03-11,2020,03-11
1739_82791,24.360004,-111.683716,2020-03-11 12:55:00,https://happywhale.com/individual/115611,POINT (-111.683716 24.360004),2020-03-11,12:55:00,2020-03-11,2020,03-11
1739_199837,24.360004,-111.683716,2020-03-11 13:04:00,,POINT (-111.683716 24.360004),2020-03-11,13:04:00,2020-03-11,2020,03-11
1739_124414,24.360004,-111.683716,2020-03-11 13:04:00,https://happywhale.com/individual/115612,POINT (-111.683716 24.360004),2020-03-11,13:04:00,2020-03-11,2020,03-11
1739_70398,24.360004,-111.683716,2020-03-11 13:05:00,https://happywhale.com/individual/115613,POINT (-111.683716 24.360004),2020-03-11,13:05:00,2020-03-11,2020,03-11
1739_153753,24.360004,-111.683716,2020-03-11 13:05:00,,POINT (-111.683716 24.360004),2020-03-11,13:05:00,2020-03-11,2020,03-11
1739_145600,24.360004,-111.683716,2020-03-11 13:09:00,,POINT (-111.683716 24.360004),2020-03-11,13:09:00,2020-03-11,2020,03-11
1739_9362,26.8,-113.2,2020-03-11 14:47:00,,POINT (-113.2 26.8),2020-03-11,14:47:00,2020-03-11,2020,03-11
1739_25899,22.856562,-109.893494,2020-03-12 12:39:00,https://happywhale.com/individual/115573,POINT (-109.893494 22.856562),2020-03-12,12:39:00,2020-03-12,2020,03-12
1739_13498,24.375568,-111.668542,2020-03-12 13:19:00,,POINT (-111.668542 24.375568),2020-03-12,13:19:00,2020-03-12,2020,03-12
1739_99386,24.366092,-111.674528,2020-03-12 13:42:00,https://happywhale.com/individual/118758,POINT (-111.674528 24.366092),2020-03-12,13:42:00,2020-03-12,2020,03-12
1739_88453,25.284097,-112.119682,2020-03-13 13:37:00,https://happywhale.com/individual/118759,POINT (-112.119682 25.284097),2020-03-13,13:37:00,2020-03-13,2020,03-13
1739_166399,25.285582,-112.113785,2020-03-13 17:24:00,https://happywhale.com/individual/118760,POINT (-112.113785 25.285582),2020-03-13,17:24:00,2020-03-13,2020,03-13
1739_124415,25.282822,-112.115192,2020-03-13 17:48:00,https://happywhale.com/individual/115616,POINT (-112.115192 25.282822),2020-03-13,17:48:00,2020-03-13,2020,03-13
1739_12063,25.282218,-112.114972,2020-03-13 17:54:00,,POINT (-112.114972 25.282218),2020-03-13,17:54:00,2020-03-13,2020,03-13
1739_17635,33.55,-117.9,2020-03-16 10:47:00,,POINT (-117.9 33.55),2020-03-16,10:47:00,2020-03-16,2020,03-16
1739_67722,33.55,-117.9,2020-03-16 10:52:00,,POINT (-117.9 33.55),2020-03-16,10:52:00,2020-03-16,2020,03-16
1739_218004,36.824035,-122.012512,2020-03-17 19:22:00,,POINT (-122.012512 36.824035),2020-03-17,19:22:00,2020-03-17,2020,03-17
1739_222125,44.830309,-124.073244,2020-03-19 07:28:00,https://happywhale.com/individual/81719,POINT (-124.073244 44.830309),2020-03-19,07:28:00,2020-03-19,2020,03-19
1739_155294,49.74013,-124.912567,2020-04-05 07:21:00,,POINT (-124.912567 49.74013),2020-04-05,07:21:00,2020-04-05,2020,04-05
1739_3122,44.8096,-124.0671,2020-04-14 09:53:00,https://happywhale.com/individual/19932,POINT (-124.0671 44.8096),2020-04-14,09:53:00,2020-04-14,2020,04-14
1739_5683,38.764892,-123.53611,2020-04-20 00:00:00,,POINT (-123.53611 38.764892),2020-04-20,00:00:00,2020-04-20,2020,04-20
1739_230696,44.757872,-124.068571,2020-06-24 08:05:00,https://happywhale.com/individual/19959,POINT (-124.068571 44.757872),2020-06-24,08:05:00,2020-06-24,2020,06-24
1739_13570,44.781972,-124.076424,2020-07-02 10:39:00,https://happywhale.com/individual/81721,POINT (-124.076424 44.781972),2020-07-02,10:39:00,2020-07-02,2020,07-02
1739_118008,38.952801,-123.742364,2020-07-14 03:05:00,,POINT (-123.742364 38.952801),2020-07-14,03:05:00,2020-07-14,2020,07-14
1739_222257,44.817615,-124.068034,2020-07-15 08:56:00,https://happywhale.com/individual/19926,POINT (-124.068034 44.817615),2020-07-15,08:56:00,2020-07-15,2020,07-15
1739_134544,44.780098,-124.080497,2020-07-23 08:21:00,https://happywhale.com/individual/19932,POINT (-124.080497 44.780098),2020-07-23,08:21:00,2020-07-23,2020,07-23
1739_92675,44.780631,-124.076696,2020-07-23 09:26:00,https://happywhale.com/individual/19959,POINT (-124.076696 44.780631),2020-07-23,09:26:00,2020-07-23,2020,07-23
1739_238944,44.780936,-124.075954,2020-07-23 10:46:00,https://happywhale.com/individual/54324,POINT (-124.075954 44.780936),2020-07-23,10:46:00,2020-07-23,2020,07-23
1739_168022,44.78086,-124.075293,2020-07-28 07:45:00,https://happywhale.com/individual/53707,POINT (-124.075293 44.78086),2020-07-28,07:45:00,2020-07-28,2020,07-28
1739_21918,44.804295,-124.066203,2020-07-28 08:52:00,,POINT (-124.066203 44.804295),2020-07-28,08:52:00,2020-07-28,2020,07-28
1739_17777,44.803968,-124.066599,2020-07-28 08:58:00,https://happywhale.com/individual/19932,POINT (-124.066599 44.803968),2020-07-28,08:58:00,2020-07-28,2020,07-28
1739_218144,44.804029,-124.066685,2020-07-28 09:21:00,,POINT (-124.066685 44.804029),2020-07-28,09:21:00,2020-07-28,2020,07-28
1739_38497,44.780707,-124.077078,2020-08-05 08:59:00,https://happywhale.com/individual/19918,POINT (-124.077078 44.780707),2020-08-05,08:59:00,2020-08-05,2020,08-05
1739_21929,44.781255,-124.076763,2020-08-05 09:05:00,https://happywhale.com/individual/102207,POINT (-124.076763 44.781255),2020-08-05,09:05:00,2020-08-05,2020,08-05
1739_138898,44.815439,-124.068957,2020-08-05 09:31:00,https://happywhale.com/individual/53702,POINT (-124.068957 44.815439),2020-08-05,09:31:00,2020-08-05,2020,08-05
1739_172284,44.815469,-124.068442,2020-08-05 09:32:00,https://happywhale.com/individual/53710,POINT (-124.068442 44.815469),2020-08-05,09:32:00,2020-08-05,2020,08-05
1739_34408,44.816101,-124.068941,2020-08-05 09:48:00,https://happywhale.com/individual/76197,POINT (-124.068941 44.816101),2020-08-05,09:48:00,2020-08-05,2020,08-05
1739_230743,44.815987,-124.068791,2020-08-05 09:53:00,https://happywhale.com/individual/19918,POINT (-124.068791 44.815987),2020-08-05,09:53:00,2020-08-05,2020,08-05
1739_88947,38.853712,-123.653033,2020-08-10 12:55:00,,POINT (-123.653033 38.853712),2020-08-10,12:55:00,2020-08-10,2020,08-10
1739_147509,38.853712,-123.653033,2020-08-12 00:00:00,,POINT (-123.653033 38.853712),2020-08-12,00:00:00,2020-08-12,2020,08-12
1739_168040,44.815027,-124.069267,2020-08-12 08:59:00,https://happywhale.com/individual/53692,POINT (-124.069267 44.815027),2020-08-12,08:59:00,2020-08-12,2020,08-12
1739_63723,37.693333,-123.008333,2020-08-15 13:37:00,,POINT (-123.008333 37.693333),2020-08-15,13:37:00,2020-08-15,2020,08-15
1739_100932,37.6925,-123.007222,2020-08-15 13:38:00,,POINT (-123.007222 37.6925),2020-08-15,13:38:00,2020-08-15,2020,08-15
1739_213983,44.804065,-124.074309,2020-08-20 08:57:00,https://happywhale.com/individual/68346,POINT (-124.074309 44.804065),2020-08-20,08:57:00,2020-08-20,2020,08-20
1739_234855,44.816336,-124.078537,2020-08-20 09:37:00,https://happywhale.com/individual/19919,POINT (-124.078537 44.816336),2020-08-20,09:37:00,2020-08-20,2020,08-20
1739_42748,44.817296,-124.068485,2020-08-24 07:39:00,https://happywhale.com/individual/81722,POINT (-124.068485 44.817296),2020-08-24,07:39:00,2020-08-24,2020,08-24
1739_143086,44.817752,-124.071868,2020-08-24 07:40:00,https://happywhale.com/individual/68346,POINT (-124.071868 44.817752),2020-08-24,07:40:00,2020-08-24,2020,08-24
1739_130242,44.819183,-124.071317,2020-08-24 07:43:00,https://happywhale.com/individual/19970,POINT (-124.071317 44.819183),2020-08-24,07:43:00,2020-08-24,2020,08-24
1739_51196,44.817249,-124.069125,2020-08-24 07:56:00,https://happywhale.com/individual/19913,POINT (-124.069125 44.817249),2020-08-24,07:56:00,2020-08-24,2020,08-24
1739_72211,38.76579,-123.52803,2020-08-27 10:43:00,https://happywhale.com/individual/54324,POINT (-123.52803 38.76579),2020-08-27,10:43:00,2020-08-27,2020,08-27
1739_5682,38.853712,-123.653033,2020-08-29 13:33:00,,POINT (-123.653033 38.853712),2020-08-29,13:33:00,2020-08-29,2020,08-29
1739_159559,44.819016,-124.068957,2020-09-01 07:23:00,https://happywhale.com/individual/68346,POINT (-124.068957 44.819016),2020-09-01,07:23:00,2020-09-01,2020,09-01
1739_218522,38.853712,-123.653033,2020-09-01 15:13:00,,POINT (-123.653033 38.853712),2020-09-01,15:13:00,2020-09-01,2020,09-01
1739_251912,38.853712,-123.653033,2020-09-02 13:41:00,,POINT (-123.653033 38.853712),2020-09-02,13:41:00,2020-09-02,2020,09-02
1739_97151,38.853712,-123.653033,2020-09-03 12:10:00,,POINT (-123.653033 38.853712),2020-09-03,12:10:00,2020-09-03,2020,09-03
1739_30632,38.853712,-123.653033,2020-09-05 09:44:00,,POINT (-123.653033 38.853712),2020-09-05,09:44:00,2020-09-05,2020,09-05
1739_34441,44.777847,-124.071578,2020-09-11 00:00:00,,POINT (-124.071578 44.777847),2020-09-11,00:00:00,2020-09-11,2020,09-11
1739_64049,38.750817,-123.524461,2020-09-13 09:33:00,,POINT (-123.524461 38.750817),2020-09-13,09:33:00,2020-09-13,2020,09-13
1739_264264,38.750369,-123.524075,2020-09-13 10:39:00,,POINT (-123.524075 38.750369),2020-09-13,10:39:00,2020-09-13,2020,09-13
1739_247768,38.853712,-123.653033,2020-09-17 11:30:00,,POINT (-123.653033 38.853712),2020-09-17,11:30:00,2020-09-17,2020,09-17
1739_118673,39.446886,-123.830296,2020-09-17 19:52:00,,POINT (-123.830296 39.446886),2020-09-17,19:52:00,2020-09-17,2020,09-17
1739_188989,44.815378,-124.067705,2020-09-21 07:34:00,,POINT (-124.067705 44.815378),2020-09-21,07:34:00,2020-09-21,2020,09-21
1739_159581,44.815118,-124.06931,2020-09-21 07:40:00,https://happywhale.com/individual/19918,POINT (-124.06931 44.815118),2020-09-21,07:40:00,2020-09-21,2020,09-21
1739_9894,38.750369,-123.524075,2020-09-21 09:26:00,,POINT (-123.524075 38.750369),2020-09-21,09:26:00,2020-09-21,2020,09-21
1739_118011,38.853712,-123.653033,2020-09-24 00:00:00,,POINT (-123.653033 38.853712),2020-09-24,00:00:00,2020-09-24,2020,09-24
1739_189289,38.853712,-123.653033,2020-10-11 00:00:00,,POINT (-123.653033 38.853712),2020-10-11,00:00:00,2020-10-11,2020,10-11
1739_13974,38.853713,-123.653033,2020-10-11 21:13:00,https://happywhale.com/individual/84549,POINT (-123.653033 38.853713),2020-10-11,21:13:00,2020-10-11,2020,10-11
1739_67929,44.78718,-124.074164,2020-10-15 07:33:00,https://happywhale.com/individual/81721,POINT (-124.074164 44.78718),2020-10-15,07:33:00,2020-10-15,2020,10-15
1739_201509,44.779123,-124.077164,2020-10-15 09:38:00,https://happywhale.com/individual/81721,POINT (-124.077164 44.779123),2020-10-15,09:38:00,2020-10-15,2020,10-15
1739_107894,38.854228,-123.652732,2020-10-17 03:08:00,,POINT (-123.652732 38.854228),2020-10-17,03:08:00,2020-10-17,2020,10-17
1739_84763,38.853712,-123.653033,2020-10-18 00:00:00,,POINT (-123.653033 38.853712),2020-10-18,00:00:00,2020-10-18,2020,10-18
1739_51532,38.764892,-123.53611,2020-10-21 00:00:00,https://happywhale.com/individual/68345,POINT (-123.53611 38.764892),2020-10-21,00:00:00,2020-10-21,2020,10-21
1739_201550,44.78121,-124.07749,2020-10-28 08:03:00,,POINT (-124.07749 44.78121),2020-10-28,08:03:00,2020-10-28,2020,10-28
1739_247642,38.75885,-123.535159,2020-10-28 10:35:00,https://happywhale.com/individual/54324,POINT (-123.535159 38.75885),2020-10-28,10:35:00,2020-10-28,2020,10-28
1739_214349,38.853712,-123.653033,2020-11-11 11:42:00,,POINT (-123.653033 38.853712),2020-11-11,11:42:00,2020-11-11,2020,11-11
1739_122034,32.174905,-116.910096,2020-11-30 10:48:00,,POINT (-116.910096 32.174905),2020-11-30,10:48:00,2020-11-30,2020,11-30
1739_101277,38.764892,-123.53611,2021-01-01 00:00:00,,POINT (-123.53611 38.764892),2021-01-01,00:00:00,2021-01-01,2021,01-01
1739_18058,38.759706,-123.536737,2021-01-01 00:00:00,,POINT (-123.536737 38.759706),2021-01-01,00:00:00,2021-01-01,2021,01-01
1739_42952,54.32422,-130.333385,2021-01-04 14:33:00,,POINT (-130.333385 54.32422),2021-01-04,14:33:00,2021-01-04,2021,01-04
1739_230963,36.571506,-121.990816,2021-01-08 14:00:00,,POINT (-121.990816 36.571506),2021-01-08,14:00:00,2021-01-08,2021,01-08
1739_51385,36.571506,-121.990816,2021-01-08 14:00:00,,POINT (-121.990816 36.571506),2021-01-08,14:00:00,2021-01-08,2021,01-08
1739_59764,36.595327,-121.989316,2021-01-10 13:52:00,,POINT (-121.989316 36.595327),2021-01-10,13:52:00,2021-01-10,2021,01-10
1739_88772,36.595327,-121.989316,2021-01-10 13:52:00,,POINT (-121.989316 36.595327),2021-01-10,13:52:00,2021-01-10,2021,01-10
1739_117848,36.608228,-122.023743,2021-01-11 13:57:00,,POINT (-122.023743 36.608228),2021-01-11,13:57:00,2021-01-11,2021,01-11
1739_117849,36.608228,-122.023743,2021-01-11 13:57:00,,POINT (-122.023743 36.608228),2021-01-11,13:57:00,2021-01-11,2021,01-11
1739_143268,36.608228,-122.023743,2021-01-11 13:57:00,,POINT (-122.023743 36.608228),2021-01-11,13:57:00,2021-01-11,2021,01-11
1739_55499,36.608228,-122.023743,2021-01-11 13:57:00,,POINT (-122.023743 36.608228),2021-01-11,13:57:00,2021-01-11,2021,01-11
1739_76237,36.608228,-122.023743,2021-01-11 13:57:00,,POINT (-122.023743 36.608228),2021-01-11,13:57:00,2021-01-11,2021,01-11
1739_9734,36.608228,-122.023743,2021-01-11 13:57:00,,POINT (-122.023743 36.608228),2021-01-11,13:57:00,2021-01-11,2021,01-11
1739_180793,33.660032,-118.261272,2021-01-11 15:08:00,,POINT (-118.261272 33.660032),2021-01-11,15:08:00,2021-01-11,2021,01-11
1739_5516,33.650423,-118.236627,2021-01-11 15:14:00,,POINT (-118.236627 33.650423),2021-01-11,15:14:00,2021-01-11,2021,01-11
1739_97023,36.617448,-121.979511,2021-01-14 13:09:00,,POINT (-121.979511 36.617448),2021-01-14,13:09:00,2021-01-14,2021,01-14
1739_255878,36.582778,-121.988807,2021-01-15 14:40:00,,POINT (-121.988807 36.582778),2021-01-15,14:40:00,2021-01-15,2021,01-15
1739_59773,36.566234,-122.000158,2021-01-18 10:09:00,,POINT (-122.000158 36.566234),2021-01-18,10:09:00,2021-01-18,2021,01-18
1739_1324,33.687255,-118.342598,2021-01-18 13:32:00,,POINT (-118.342598 33.687255),2021-01-18,13:32:00,2021-01-18,2021,01-18
1739_184889,33.679503,-118.330455,2021-01-18 13:45:00,,POINT (-118.330455 33.679503),2021-01-18,13:45:00,2021-01-18,2021,01-18
1739_247700,38.853587,-123.65213,2021-01-19 17:52:00,,POINT (-123.65213 38.853587),2021-01-19,17:52:00,2021-01-19,2021,01-19
1739_30504,33.437272,-117.693031,2021-01-26 13:09:00,,POINT (-117.693031 33.437272),2021-01-26,13:09:00,2021-01-26,2021,01-26
1739_109610,33.710572,-118.251403,2021-01-26 14:16:00,,POINT (-118.251403 33.710572),2021-01-26,14:16:00,2021-01-26,2021,01-26
1739_130461,22.879813,-109.856071,2021-02-01 00:00:00,,POINT (-109.856071 22.879813),2021-02-01,00:00:00,2021-02-01,2021,02-01
1739_80459,38.853787,-123.652613,2021-02-03 00:00:00,,POINT (-123.652613 38.853787),2021-02-03,00:00:00,2021-02-03,2021,02-03
1739_159781,33.680362,-118.319198,2021-02-04 14:45:00,,POINT (-118.319198 33.680362),2021-02-04,14:45:00,2021-02-04,2021,02-04
1739_155674,33.43,-117.7,2021-02-05 10:12:00,,POINT (-117.7 33.43),2021-02-05,10:12:00,2021-02-05,2021,02-05
1739_47219,33.700768,-118.274618,2021-02-05 14:08:00,,POINT (-118.274618 33.700768),2021-02-05,14:08:00,2021-02-05,2021,02-05
1739_42979,33.697677,-118.26773,2021-02-05 15:15:00,,POINT (-118.26773 33.697677),2021-02-05,15:15:00,2021-02-05,2021,02-05
1739_210136,36.661241,-121.917944,2021-02-06 09:32:00,,POINT (-121.917944 36.661241),2021-02-06,09:32:00,2021-02-06,2021,02-06
1739_264179,36.629684,-121.961889,2021-02-06 09:54:00,,POINT (-121.961889 36.629684),2021-02-06,09:54:00,2021-02-06,2021,02-06
1739_226837,36.596202,-121.99475,2021-02-06 10:25:00,,POINT (-121.99475 36.596202),2021-02-06,10:25:00,2021-02-06,2021,02-06
1739_189202,36.628851,-121.985389,2021-02-08 14:05:00,,POINT (-121.985389 36.628851),2021-02-08,14:05:00,2021-02-08,2021,02-08
1739_176704,36.622168,-121.988938,2021-02-08 14:12:00,,POINT (-121.988938 36.622168),2021-02-08,14:12:00,2021-02-08,2021,02-08
1739_235064,33.371462,-117.638207,2021-02-09 10:41:00,,POINT (-117.638207 33.371462),2021-02-09,10:41:00,2021-02-09,2021,02-09
1739_55517,33.487133,-117.760912,2021-02-09 13:08:00,https://happywhale.com/individual/53706,POINT (-117.760912 33.487133),2021-02-09,13:08:00,2021-02-09,2021,02-09
1739_189203,36.634606,-121.918277,2021-02-09 13:28:00,,POINT (-121.918277 36.634606),2021-02-09,13:28:00,2021-02-09,2021,02-09
1739_168357,36.64706,-121.937962,2021-02-09 15:12:00,,POINT (-121.937962 36.64706),2021-02-09,15:12:00,2021-02-09,2021,02-09
1739_18092,36.64717,-121.9383,2021-02-09 15:12:00,,POINT (-121.9383 36.64717),2021-02-09,15:12:00,2021-02-09,2021,02-09
1739_30521,33.43,-117.7,2021-02-10 13:00:00,,POINT (-117.7 33.43),2021-02-10,13:00:00,2021-02-10,2021,02-10
1739_189204,36.636434,-121.96867,2021-02-17 13:28:00,,POINT (-121.96867 36.636434),2021-02-17,13:28:00,2021-02-17,2021,02-17
1739_84673,36.584718,-121.986995,2021-02-17 13:43:00,,POINT (-121.986995 36.584718),2021-02-17,13:43:00,2021-02-17,2021,02-17
1739_243391,33.711332,-118.25767,2021-02-18 12:54:00,,POINT (-118.25767 33.711332),2021-02-18,12:54:00,2021-02-18,2021,02-18
1739_172517,33.709005,-118.265517,2021-02-18 13:05:00,,POINT (-118.265517 33.709005),2021-02-18,13:05:00,2021-02-18,2021,02-18
